Time,Magnitude,Place,Latitude,Longitude,Depth
2005-03-19 21:07:47.830,2.9,"23 km WNW of ?çmeler, Turkey",36.874,27.978,33.5
2005-03-19 19:44:36.510,2.8,"16 km NW of Karl?ova, Turkey",39.397,40.868,12.8
2005-03-19 12:49:49.610,3.1,"21 km NW of Il?ca, Turkey",40.096,40.943,30.8
2005-03-19 12:20:43.700,3.7,"30 km NE of Datça, Turkey",36.95,27.9,5.0
2005-03-19 11:37:33.160,3.1,"19 km WNW of Karl?ova, Turkey",39.388,40.818,28.0
2005-03-19 10:45:10.550,3.5,"15 km WNW of Karl?ova, Turkey",39.336,40.835,27.5
2005-03-19 09:31:25.180,3.0,"13 km WNW of Karl?ova, Turkey",39.347,40.868,29.5
2005-03-19 09:26:19.200,3.1,"15 km WNW of Hasanbeyli, Turkey",37.188,36.386,20.3
2005-03-18 18:50:59.800,2.8,"16 km WNW of Karl?ova, Turkey",39.359,40.839,10.4
2005-03-18 13:53:45.590,4.1,"19 km E of Yedisu, Turkey",39.411,40.757,5.8
2005-03-17 15:30:22.200,3.4,"3 km NE of Samos, Greece",37.78,27.0,18.0
2005-03-17 14:14:02.200,3.1,"7 km ESE of Néon Karlovásion, Greece",37.77,26.78,5.0
2005-03-17 06:59:27.100,3.1,"19 km NW of Gönen, Turkey",40.23,27.49,38.0
2005-03-17 05:25:03.400,3.3,"2 km NNW of Mytilinioí, Greece",37.75,26.89,21.0
2005-03-17 05:03:53.700,3.8,"2 km NE of Kokkári, Greece",37.8,26.91,20.0
2005-03-17 05:01:37.000,3.8,"7 km NE of Kokkári, Greece",37.83,26.94,5.0
2005-03-17 03:39:11.170,3.5,"54 km SSW of Türkler, Turkey",36.173,31.514,23.0
2005-03-15 21:49:28.400,3.0,"13 km SSW of Ula, Turkey",37.0,28.34,30.0
2005-03-15 20:31:06.800,4.0,"7 km SSW of Karl?ova, Turkey",39.232,40.972,10.0
2005-03-14 16:06:26.820,3.6,"33 km NNW of Hakkâri, Turkey",37.86,43.623,7.2
2005-03-14 15:27:16.900,2.9,"34 km SW of Altp?nar, Turkey",39.028,32.422,19.6
2005-03-14 13:24:38.960,3.2,"20 km E of Yedisu, Turkey",39.404,40.767,47.6
2005-03-14 13:21:40.530,3.0,"9 km W of E?irdir, Turkey",37.864,30.74,6.0
2005-03-14 12:57:38.410,3.5,"20 km WNW of Karl?ova, Turkey",39.387,40.806,10.2
2005-03-14 12:32:15.180,3.7,"21 km SE of Ba?kale, Turkey",37.918,44.209,26.3
2005-03-14 04:58:06.570,4.6,"15 km NNW of Karl?ova, Turkey",39.428,40.962,10.0
2005-03-14 01:55:55.600,5.8,"12 km NW of Karl?ova, Turkey",39.354,40.89,5.0
2005-03-13 21:21:35.600,3.4,"2 km NNW of Karg?, Turkey",36.72,29.07,5.0
2005-03-13 12:59:22.200,3.1,"10 km WNW of Karl?ova, Turkey",39.332,40.901,56.3
2005-03-13 11:21:26.080,3.1,"9 km ENE of A?kale, Turkey",39.937,40.799,16.4
2005-03-12 08:17:51.650,3.9,"13 km SSE of A?kale, Turkey",39.8,40.731,10.0
2005-03-12 07:36:12.180,5.6,"16 km N of Karl?ova, Turkey",39.44,40.978,11.1
2005-03-10 04:31:28.730,3.2,"9 km S of Ula, Turkey",37.022,28.4,8.3
2005-03-09 11:15:27.790,3.0,"23 km W of Mu?, Turkey",38.714,41.215,25.0
2005-03-09 10:55:36.740,3.5,"1 km ENE of Palu, Turkey",38.696,39.932,8.0
2005-03-09 06:32:57.510,3.1,"12 km SSE of Akçakoca, Turkey",40.98,31.167,12.2
2005-03-08 19:38:50.980,3.1,"24 km SE of Güvercinlik, Turkey",36.955,27.739,16.6
2005-03-08 19:00:42.440,2.9,"20 km SW of Kumba?, Turkey",40.749,27.299,17.5
2005-03-08 00:01:58.410,3.3,"4 km SSE of Ula, Turkey",37.063,28.43,14.9
2005-03-08 00:01:11.890,2.8,"8 km SSW of Ula, Turkey",37.031,28.39,12.1
2005-03-07 17:42:22.240,3.0,"5 km E of Ula, Turkey",37.099,28.479,10.8
2005-03-07 03:11:10.600,3.1,"32 km ESE of Astypálaia, Greece",36.45,26.69,149.0
2005-03-06 08:38:11.840,4.2,"15 km W of Hakkâri, Turkey",37.569,43.571,10.0
2005-03-05 09:15:33.500,2.9,"62 km NNW of Karpathos, Greece",36.0,26.88,25.0
2005-03-04 11:59:39.300,3.4,"2 km NE of A?kale, Turkey",39.938,40.719,9.6
2005-03-04 08:03:01.820,3.2,"17 km N of Bingöl, Turkey",39.042,40.47,6.3
2005-03-04 02:57:21.700,3.5,"10 km S of Seferihisar, Turkey",38.1,26.85,38.0
2005-03-02 11:46:21.050,3.2,"4 km S of ?çmeler, Turkey",36.76,28.231,81.2
2005-03-02 09:10:32.090,3.8,"25 km S of Ba?kale, Turkey",37.814,43.997,11.4
2005-03-01 11:04:42.650,3.3,"29 km NW of Émponas, Greece",36.392,27.6,112.6
2005-03-01 06:36:58.580,3.4,"7 km SSE of Yeni?akran, Turkey",38.827,27.103,22.6
2005-02-28 21:28:57.000,2.8,"9 km SSW of Mandráki, Greece",36.53,27.09,5.0
2005-02-28 11:19:24.790,3.1,"6 km SSW of Ula, Turkey",37.056,28.378,15.9
2005-02-28 01:28:40.680,3.4,"10 km ESE of Anamas, Turkey",37.745,30.915,15.5
2005-02-28 00:47:49.710,3.4,"5 km SE of Yeni?akran, Turkey",38.848,27.115,5.0
2005-02-27 19:47:36.720,3.0,"16 km ENE of Menemen, Turkey",38.659,27.244,51.4
2005-02-27 18:30:04.790,3.3,"10 km ESE of Yeni?akran, Turkey",38.849,27.183,13.5
2005-02-27 08:20:58.040,3.1,"10 km S of Gelendost, Turkey",38.028,30.999,10.0
2005-02-27 08:02:26.620,3.1,"8 km SSW of Gelendost, Turkey",38.051,30.981,10.0
2005-02-27 04:56:53.280,3.1,"6 km ESE of E?irdir, Turkey",37.858,30.92,26.3
2005-02-27 03:32:51.370,3.3,"16 km ENE of E?irdir, Turkey",37.954,31.014,29.9
2005-02-26 17:18:13.200,3.2,"40 km S of Mandráki, Greece",36.25,27.08,20.0
2005-02-26 12:09:30.100,3.1,eastern Turkey,38.955,40.478,20.7
2005-02-26 07:32:27.460,2.8,"16 km SW of Gördes, Turkey",38.843,28.144,30.3
2005-02-26 07:05:35.650,2.9,"4 km NW of Ula, Turkey",37.129,28.379,27.8
2005-02-26 06:36:59.010,3.0,"1 km SSE of K?rka?aç, Turkey",39.097,27.674,28.2
2005-02-25 23:38:27.500,3.2,"14 km SW of Davutlar, Turkey",37.64,27.18,21.0
2005-02-25 23:32:25.390,3.1,"12 km SSW of Ula, Turkey",37.014,28.342,17.6
2005-02-25 22:24:03.480,3.0,Western Turkey,36.87,29.35,5.0
2005-02-25 21:44:17.770,3.4,"33 km NW of ?çmeler, Turkey",36.971,27.923,15.4
2005-02-25 21:40:48.370,3.4,"11 km ESE of Kadirli, Turkey",37.324,36.215,24.4
2005-02-25 00:08:53.750,3.7,"12 km SSW of Kumköy, Turkey",36.773,30.903,25.0
2005-02-24 01:09:38.470,3.8,"27 km SSW of Ölüdeniz, Turkey",36.352,28.987,35.0
2005-02-20 02:50:07.400,3.5,"5 km NE of Oinoússes, Greece",38.55,26.27,14.0
2005-02-16 10:35:05.690,2.8,"17 km NNW of Marmaris, Turkey",37.006,28.232,20.9
2005-02-16 10:31:51.230,3.4,"8 km N of Marmaris, Turkey",36.933,28.278,7.9
2005-02-15 11:34:26.650,3.2,"22 km N of Arakl?, Turkey",41.138,40.064,28.1
2005-02-13 13:45:28.450,3.1,"6 km SW of Ula, Turkey",37.059,28.377,9.1
2005-02-13 13:25:59.300,3.1,"21 km ESE of Yedisu, Turkey",39.359,40.761,12.8
2005-02-13 11:37:11.500,3.2,"25 km ENE of Keban, Turkey",38.878,39.006,29.4
2005-02-13 09:08:50.970,3.2,"20 km WNW of Elaz??, Turkey",38.764,39.02,5.4
2005-02-12 18:00:30.400,3.1,"12 km NNE of Astypálaia, Greece",36.65,26.41,5.0
2005-02-11 22:00:18.280,3.0,"21 km SE of Kocaaliler, Turkey",37.208,30.944,37.7
2005-02-11 14:54:49.920,3.3,"5 km E of I??klar, Turkey",38.664,30.807,31.9
2005-02-11 12:51:28.460,3.3,"13 km E of A?kale, Turkey",39.944,40.852,18.5
2005-02-11 11:17:58.430,3.3,"12 km ENE of A?kale, Turkey",39.951,40.832,20.8
2005-02-11 09:10:23.410,3.1,"13 km ENE of Marmara, Turkey",40.624,27.707,18.4
2005-02-11 07:16:11.550,2.8,"11 km SSW of Kumba?, Turkey",40.784,27.432,11.2
2005-02-10 23:54:40.800,3.2,"14 km N of Marmaris, Turkey",36.98,28.25,21.0
2005-02-10 14:47:07.310,3.2,"8 km SSE of Mandráki, Greece",36.538,27.16,16.8
2005-02-10 00:04:33.590,3.4,"8 km WNW of Horasan, Turkey",40.067,42.067,10.1
2005-02-09 10:22:23.950,2.9,"7 km NW of Orta, Turkey",40.673,33.04,24.5
2005-02-09 09:05:13.250,3.3,"10 km NW of Tuzlukçu, Turkey",38.548,31.549,18.3
2005-02-09 05:13:25.500,3.6,"22 km S of Ka?, Turkey",36.0,29.59,35.0
2005-02-09 02:45:48.000,3.1,"13 km SSW of Mandráki, Greece",36.51,27.05,12.0
2005-02-08 07:09:38.970,3.9,"14 km S of Gökçebey, Turkey",41.176,32.159,5.0
2005-02-06 23:16:03.290,3.0,"8 km WNW of Burdur, Turkey",37.744,30.197,5.0
2005-02-06 16:28:50.110,3.4,"15 km N of Datça, Turkey",36.876,27.697,5.2
2005-02-06 09:14:17.110,3.0,"18 km SSW of Çankaya, Turkey",39.758,32.817,8.9
2005-02-06 07:04:21.780,3.1,"19 km N of Hakkâri, Turkey",37.75,43.78,29.8
2005-02-05 19:18:07.760,3.1,"23 km NE of Datça, Turkey",36.907,27.837,4.1
2005-02-05 19:15:43.400,3.1,Western Turkey,37.081,28.412,5.3
2005-02-05 15:53:58.420,3.3,"6 km W of Seferihisar, Turkey",38.189,26.764,16.2
2005-02-05 14:59:01.580,2.9,"15 km NE of Tosya, Turkey",41.122,34.161,13.5
2005-02-05 08:31:04.930,3.3,"6 km S of Selçuk, Turkey",37.895,27.376,29.0
2005-02-05 07:35:22.490,2.7,"2 km WNW of Ç?narc?k, Turkey",40.658,29.095,22.7
2005-02-04 00:19:58.500,4.5,"0 km SSW of Hakkâri, Turkey",37.567,43.736,9.5
2005-02-03 01:44:49.100,3.3,"19 km SE of Güvercinlik, Turkey",36.99,27.71,27.0
2005-02-02 23:26:54.020,4.5,"18 km NNE of Hakkâri, Turkey",37.722,43.849,10.0
2005-02-01 12:30:24.500,3.1,"18 km SSE of Bodrum, Turkey",36.88,27.5,28.0
2005-01-31 03:59:50.860,4.1,"26 km W of Khowy, Iran",38.575,44.649,5.0
2005-01-31 00:59:12.470,3.9,"18 km WNW of Khowy, Iran",38.612,44.75,29.6
2005-01-29 18:52:29.330,4.5,"9 km SSE of Seferihisar, Turkey",38.114,26.873,10.0
2005-01-29 14:48:03.000,3.8,"11 km SW of Çivril, Turkey",38.234,29.632,10.0
2005-01-27 21:32:28.120,3.0,"15 km E of S?nd?rg?, Turkey",39.261,28.359,17.9
2005-01-27 20:23:28.790,3.1,"11 km N of Alanya, Turkey",36.643,31.996,34.0
2005-01-27 16:41:48.760,3.7,"24 km S of Ba?kale, Turkey",37.824,44.031,9.9
2005-01-26 00:04:51.830,4.1,"15 km NE of Hakkâri, Turkey",37.682,43.845,18.3
2005-01-25 18:34:45.590,4.0,"9 km E of Hakkâri, Turkey",37.562,43.851,10.0
2005-01-25 17:52:13.230,4.6,"27 km NNW of Hakkâri, Turkey",37.791,43.607,11.1
2005-01-25 17:15:12.390,3.7,"12 km SSW of Hakkâri, Turkey",37.467,43.709,41.5
2005-01-25 17:11:09.110,4.2,"15 km NNE of Hakkâri, Turkey",37.703,43.801,32.3
2005-01-25 16:51:33.150,4.0,"6 km ESE of Edremit, Turkey",38.394,43.331,44.6
2005-01-25 16:44:16.130,5.9,Turkey-Iraq border region,37.622,43.703,41.2
2005-01-25 16:41:15.490,4.0,"3 km ESE of Hakkâri, Turkey",37.561,43.774,25.2
2005-01-25 16:32:54.170,4.6,"14 km N of Hakkâri, Turkey",37.704,43.726,34.8
2005-01-25 16:05:53.990,4.1,"23 km NNW of Karata?, Turkey",36.77,35.239,24.8
2005-01-25 15:24:27.590,4.8,"3 km ESE of Hakkâri, Turkey",37.56,43.78,19.4
2005-01-25 12:01:02.610,3.7,"22 km S of Beykonak, Turkey",36.122,30.299,10.0
2005-01-25 09:19:22.400,3.4,"56 km SSW of Mandráki, Greece",36.13,26.92,19.0
2005-01-24 06:07:27.100,3.7,"18 km N of Datça, Turkey",36.9,27.66,24.0
2005-01-23 20:54:56.470,4.1,"24 km NE of Datça, Turkey",36.91,27.85,10.0
2005-01-21 11:04:01.700,3.4,"16 km NNE of Datça, Turkey",36.88,27.73,5.0
2005-01-20 23:27:34.990,4.0,"7 km NE of Menemen, Turkey",38.657,27.135,17.8
2005-01-19 13:29:34.200,3.4,"13 km NNW of Datça, Turkey",36.85,27.64,16.0
2005-01-19 11:53:50.700,3.5,"15 km N of Datça, Turkey",36.88,27.67,3.0
2005-01-19 08:25:03.850,3.5,"11 km NE of K?rka?aç, Turkey",39.185,27.764,14.9
2005-01-19 01:50:18.800,3.0,"19 km NNE of Datça, Turkey",36.9,27.77,31.0
2005-01-18 17:27:33.700,4.1,"14 km NNW of Datça, Turkey",36.86,27.64,3.0
2005-01-18 10:34:30.500,3.2,"25 km NNE of Datça, Turkey",36.95,27.8,30.0
2005-01-18 06:59:22.900,3.2,"32 km ESE of Güvercinlik, Turkey",36.98,27.89,31.0
2005-01-17 17:33:29.230,4.3,"1 km ENE of A?kale, Turkey",39.925,40.709,5.0
2005-01-17 14:52:07.260,3.3,"9 km NNE of K?rka?aç, Turkey",39.181,27.732,13.8
2005-01-17 11:14:08.300,3.3,"33 km NE of Datça, Turkey",36.98,27.9,30.0
2005-01-17 10:35:47.140,3.3,"15 km NNW of Datça, Turkey",36.861,27.613,15.7
2005-01-17 09:06:23.100,3.1,"9 km SW of Bay?r, Turkey",37.205,28.145,12.3
2005-01-17 04:42:48.800,3.3,"49 km WSW of Émponas, Greece",36.07,27.34,36.0
2005-01-17 04:40:41.320,2.9,"17 km NW of Ahlat, Turkey",38.853,42.327,28.8
2005-01-16 20:36:52.300,2.9,"2 km SSW of Yenifoça, Turkey",38.714,26.827,29.2
2005-01-16 09:57:53.380,3.6,"13 km E of Marmara, Turkey",40.608,27.717,20.9
2005-01-16 09:56:52.440,3.1,"22 km SE of Güvercinlik, Turkey",36.993,27.762,9.7
2005-01-16 09:49:40.770,3.4,"27 km ESE of Güvercinlik, Turkey",37.045,27.869,17.4
2005-01-16 08:24:34.570,3.2,"17 km NE of Datça, Turkey",36.859,27.814,61.3
2005-01-16 06:33:12.960,3.1,"19 km SE of Güvercinlik, Turkey",37.018,27.744,14.4
2005-01-16 06:24:49.930,3.0,"13 km NE of K?rka?aç, Turkey",39.194,27.78,10.3
2005-01-16 06:13:48.230,2.7,"19 km SSW of S?nd?rg?, Turkey",39.07,28.126,26.4
2005-01-16 04:51:04.710,3.3,"24 km SE of Güvercinlik, Turkey",36.986,27.778,13.8
2005-01-16 03:21:32.710,3.4,"17 km SW of Kéfalos, Greece",36.645,26.808,30.0
2005-01-16 01:12:38.830,3.2,"22 km SE of Güvercinlik, Turkey",37.013,27.78,18.3
2005-01-15 23:50:11.380,3.2,"26 km NNW of Bingöl, Turkey",39.108,40.386,5.1
2005-01-15 02:06:30.400,3.1,"26 km NE of Datça, Turkey",36.92,27.88,29.0
2005-01-14 19:08:10.260,4.1,"9 km WSW of Ula, Turkey",37.065,28.319,6.7
2005-01-14 16:49:42.600,3.6,"12 km ENE of Astypálaia, Greece",36.58,26.49,5.0
2005-01-13 16:12:42.300,3.8,"23 km NE of K?rka?aç, Turkey",39.25,27.87,10.0
2005-01-13 13:39:03.390,4.1,"8 km NNE of K?rka?aç, Turkey",39.177,27.714,10.0
2005-01-13 13:37:21.600,3.7,"17 km W of S?nd?rg?, Turkey",39.25,27.98,10.0
2005-01-13 12:53:04.900,3.2,"24 km NW of Marmaris, Turkey",37.0,28.07,54.0
2005-01-13 11:00:48.930,4.3,"5 km ENE of K?rka?aç, Turkey",39.118,27.728,10.0
2005-01-13 06:48:57.800,3.6,"33 km WNW of Marmaris, Turkey",37.0,27.95,29.0
2005-01-13 01:40:22.000,3.2,"27 km NE of Datça, Turkey",36.91,27.91,30.0
2005-01-13 01:11:28.500,3.7,"15 km NNE of Datça, Turkey",36.87,27.74,26.0
2005-01-13 01:03:25.500,3.1,"28 km WNW of Marmaris, Turkey",36.99,28.0,34.0
2005-01-13 00:35:50.800,3.7,"29 km NNE of Datça, Turkey",36.97,27.84,27.0
2005-01-13 00:28:49.800,3.6,"28 km NNE of Datça, Turkey",36.95,27.86,27.0
2005-01-12 23:53:14.000,3.2,"17 km NW of Marmaris, Turkey",36.96,28.13,30.0
2005-01-12 15:53:03.200,3.8,"18 km SE of Sava?tepe, Turkey",39.28,27.83,16.0
2005-01-12 14:08:47.300,3.7,"17 km W of Agía Marína, Greece",37.16,26.65,5.0
2005-01-12 11:25:41.400,4.0,"21 km NE of K?rka?aç, Turkey",39.24,27.85,2.0
2005-01-12 04:24:41.800,3.0,"24 km NNW of Marmaris, Turkey",37.04,28.13,35.0
2005-01-12 04:09:04.500,3.3,"16 km NNW of Datça, Turkey",36.87,27.59,17.0
2005-01-12 03:46:59.300,3.2,"18 km NNE of Datça, Turkey",36.89,27.78,25.0
2005-01-12 03:42:03.000,3.6,"26 km NNE of Datça, Turkey",36.95,27.82,26.0
2005-01-11 23:31:41.700,2.8,"30 km WNW of ?çmeler, Turkey",36.93,27.93,29.0
2005-01-11 22:27:00.000,3.2,"18 km N of Datça, Turkey",36.9,27.7,37.0
2005-01-11 22:14:24.100,2.9,"28 km NE of Datça, Turkey",36.95,27.87,58.0
2005-01-11 21:56:46.500,3.2,"10 km SW of Bozarmut, Turkey",37.25,28.08,3.0
2005-01-11 20:03:20.400,3.0,"27 km NNE of Datça, Turkey",36.96,27.82,27.0
2005-01-11 15:44:25.900,3.0,"23 km SSE of Milas, Turkey",37.11,27.85,53.0
2005-01-11 14:35:28.300,3.2,"21 km NNE of Datça, Turkey",36.92,27.77,27.0
2005-01-11 14:24:11.300,3.1,"18 km NNE of Datça, Turkey",36.89,27.78,5.0
2005-01-11 14:13:38.200,3.2,"28 km NE of Datça, Turkey",36.93,27.9,31.0
2005-01-11 13:09:55.800,3.2,"28 km WNW of Marmaris, Turkey",36.97,27.99,27.0
2005-01-11 12:41:02.600,2.9,"22 km NNE of Datça, Turkey",36.91,27.81,32.0
2005-01-11 11:07:32.700,3.0,"23 km WNW of Marmaris, Turkey",36.96,28.04,23.0
2005-01-11 10:54:59.300,3.1,"Dodecanese Islands, Greece",36.92,28.04,11.0
2005-01-11 09:18:12.200,3.7,"23 km N of Datça, Turkey",36.95,27.72,25.0
2005-01-11 08:44:49.100,3.4,"27 km NE of Datça, Turkey",36.93,27.87,25.0
2005-01-11 08:42:06.000,3.1,"25 km NNE of Astypálaia, Greece",36.77,26.45,39.0
2005-01-11 08:36:11.700,3.6,"15 km NW of Datça, Turkey",36.85,27.58,18.0
2005-01-11 08:33:35.300,4.1,"24 km NNE of Datça, Turkey",36.94,27.78,26.0
2005-01-11 07:27:41.300,3.3,"30 km NE of Datça, Turkey",36.95,27.91,28.0
2005-01-11 07:02:36.500,3.3,"25 km NNE of Datça, Turkey",36.94,27.83,30.0
2005-01-11 06:29:59.300,3.2,"31 km WNW of Marmaris, Turkey",37.0,27.97,25.0
2005-01-11 05:45:36.700,3.6,"21 km NW of Marmaris, Turkey",37.01,28.13,33.0
2005-01-11 05:43:34.100,3.5,"14 km N of Datça, Turkey",36.87,27.69,23.0
2005-01-11 05:03:02.100,3.1,"29 km NE of Datça, Turkey",36.91,27.93,30.0
2005-01-11 04:36:00.970,5.1,"25 km NE of Datça, Turkey",36.917,27.867,34.9
2005-01-11 04:06:16.700,3.4,"17 km N of Datça, Turkey",36.89,27.72,20.0
2005-01-11 02:33:31.700,3.7,"26 km NNE of Datça, Turkey",36.96,27.8,21.0
2005-01-11 01:59:50.300,3.1,"14 km NNW of Datça, Turkey",36.87,27.65,22.0
2005-01-11 00:47:03.100,3.3,"3 km WSW of Datça, Turkey",36.73,27.65,17.0
2005-01-11 00:27:24.700,3.2,"19 km N of Datça, Turkey",36.91,27.71,5.0
2005-01-11 00:18:41.000,4.1,"27 km SE of Güvercinlik, Turkey",36.97,27.81,10.0
2005-01-11 00:02:17.700,4.0,"21 km ESE of Güvercinlik, Turkey",37.03,27.79,2.0
2005-01-10 23:56:19.800,3.2,"13 km NW of Datça, Turkey",36.81,27.56,16.0
2005-01-10 23:50:25.680,5.0,"32 km ESE of Güvercinlik, Turkey",37.018,27.919,10.0
2005-01-10 23:48:50.020,5.5,"23 km SE of Güvercinlik, Turkey",37.017,27.804,15.9
2005-01-10 01:15:27.600,3.4,"6 km N of Kalkan, Turkey",36.32,29.42,35.0
2005-01-10 01:12:25.970,3.9,"4 km W of Kalkan, Turkey",36.266,29.369,22.5
2005-01-09 14:27:01.710,3.5,"11 km SSE of Tortum, Turkey",40.199,41.614,5.0
2005-01-09 13:06:54.150,3.4,"15 km NNE of K?r?ehir, Turkey",39.274,34.237,5.0
2005-01-09 01:39:38.100,3.3,"47 km WSW of Émponas, Greece",36.11,27.35,29.0
2005-01-08 05:08:28.400,3.3,"7 km WSW of Polichnítos, Greece",39.05,26.11,24.0
2005-01-07 06:27:44.120,3.4,"11 km E of Samsat, Turkey",37.573,38.603,5.0
2005-01-07 05:38:56.480,3.2,"8 km ENE of A?kale, Turkey",39.947,40.784,5.0
2005-01-06 20:11:21.360,3.2,"3 km WSW of Foça, Turkey",38.655,26.725,30.8
2005-01-06 20:10:34.060,3.0,"11 km ESE of Hendek, Turkey",40.77,30.877,6.6
2005-01-06 16:23:06.760,2.9,"27 km ENE of Yunak, Turkey",38.892,32.037,5.0
2005-01-04 23:44:49.960,3.1,"5 km SE of Bigadiç, Turkey",39.352,28.169,16.4
2005-01-04 23:42:31.070,3.4,"6 km SE of Bigadiç, Turkey",39.345,28.18,10.9
2005-01-03 19:31:33.300,3.0,"16 km N of Marmaris, Turkey",37.0,28.26,17.0
2005-01-02 02:53:22.900,3.4,"19 km S of Thymianá, Greece",38.14,26.16,38.0
2005-01-02 00:38:32.400,3.2,"24 km NNE of Datça, Turkey",36.93,27.81,28.0
2005-01-01 16:01:18.400,3.3,"18 km NNE of Oinoússes, Greece",38.68,26.27,22.0
2005-01-01 15:06:59.260,2.8,"10 km SSE of Yenifoça, Turkey",38.652,26.89,29.4
2005-01-01 14:57:28.470,3.4,"2 km NNE of Foça, Turkey",38.693,26.768,28.5
2005-01-01 14:48:22.330,3.7,"4 km S of Yenifoça, Turkey",38.689,26.828,29.1
2005-01-01 14:14:41.100,3.3,"10 km SE of Ölüdeniz, Turkey",36.49,29.21,30.0
2005-01-01 10:02:37.030,3.8,"8 km SSW of Bahçesaray, Turkey",38.052,42.754,26.3
2005-01-01 02:40:14.200,0.0,"33 km ESE of Archángelos, Greece",36.11,28.46,63.0
2004-12-31 13:59:59.900,4.1,"15 km W of Ula, Turkey",37.11,28.24,18.0
2004-12-31 05:02:59.300,3.1,"20 km ESE of Ula, Turkey",37.04,28.63,34.0
2004-12-31 05:00:46.100,3.1,"18 km N of Dalyan, Turkey",37.0,28.67,20.0
2004-12-31 04:58:53.200,3.3,"14 km ESE of Ula, Turkey",37.07,28.57,18.0
2004-12-31 04:24:50.310,3.3,"14 km NNW of Çubuk, Turkey",40.348,32.948,17.2
2004-12-30 10:32:00.300,3.7,"23 km NNW of Marmaris, Turkey",37.03,28.13,26.0
2004-12-30 08:45:23.000,3.1,"13 km ESE of Ula, Turkey",37.08,28.56,36.0
2004-12-30 01:43:12.500,4.1,"14 km WSW of Ula, Turkey",37.068,28.264,5.4
2004-12-30 01:35:03.610,3.2,"12 km NNW of Çubuk, Turkey",40.341,32.976,6.9
2004-12-29 22:22:19.750,4.2,"16 km NNW of Çubuk, Turkey",40.365,32.935,5.0
2004-12-28 20:34:12.770,4.5,"15 km N of Marmaris, Turkey",36.996,28.267,16.2
2004-12-28 15:37:55.900,4.3,"16 km W of Ula, Turkey",37.08,28.23,20.0
2004-12-28 06:58:22.510,3.2,"35 km ENE of Tosya, Turkey",41.144,34.432,5.4
2004-12-27 09:06:24.150,2.9,"12 km N of Marmaris, Turkey",36.966,28.293,21.4
2004-12-27 08:34:52.710,2.9,"Dodecanese Islands, Greece",36.956,27.601,5.0
2004-12-27 00:29:55.060,3.3,"29 km WNW of ?çmeler, Turkey",36.917,27.93,16.8
2004-12-26 23:33:18.680,0.0,"55 km SSE of Tekirova, Turkey",36.075,30.844,41.0
2004-12-26 21:11:17.400,3.9,"3 km WSW of Lárdos, Greece",36.08,27.98,82.0
2004-12-26 19:08:53.800,3.2,"9 km SSE of Ula, Turkey",37.034,28.471,29.6
2004-12-26 08:05:40.000,4.6,"48 km SSE of Mandráki, Greece",36.19,27.26,14.0
2004-12-22 20:29:21.700,3.5,"8 km W of ?çmeler, Turkey",36.79,28.13,30.0
2004-12-22 15:07:31.000,3.3,"8 km WSW of ?çmeler, Turkey",36.78,28.13,34.0
2004-12-22 14:35:26.500,3.5,"11 km NNW of Marmaris, Turkey",36.95,28.21,14.0
2004-12-22 04:57:42.500,3.4,"11 km NW of ?çmeler, Turkey",36.87,28.13,26.0
2004-12-22 03:23:55.300,3.5,"15 km NNW of Marmaris, Turkey",36.99,28.22,20.0
2004-12-22 02:32:19.600,3.4,"19 km WSW of Ula, Turkey",37.05,28.21,19.0
2004-12-21 22:22:41.400,3.2,"22 km WNW of Marmaris, Turkey",36.97,28.06,19.0
2004-12-21 13:13:38.500,3.2,"13 km N of Marmaris, Turkey",36.98,28.29,17.0
2004-12-21 02:05:31.300,3.1,"13 km WNW of Marmaris, Turkey",36.9,28.13,38.0
2004-12-21 01:41:18.400,3.1,"8 km W of ?çmeler, Turkey",36.8,28.13,38.0
2004-12-21 00:45:22.100,3.2,"10 km SW of ?çmeler, Turkey",36.74,28.13,28.0
2004-12-21 00:23:34.400,4.2,"19 km WSW of Ula, Turkey",37.06,28.21,18.0
2004-12-20 23:02:12.410,5.4,"19 km WSW of Ula, Turkey",37.042,28.206,5.0
2004-12-20 13:31:56.320,3.8,"10 km NW of Marmara, Turkey",40.663,27.484,17.4
2004-12-19 21:43:58.390,2.6,"8 km S of Afyonkarahisar, Turkey",38.684,30.538,35.7
2004-12-17 07:23:05.500,0.0,"11 km N of Marmaris, Turkey",36.96,28.3,72.0
2004-12-15 04:27:17.530,3.9,"17 km N of Marmara, Turkey",40.744,27.572,9.3
2004-12-14 22:24:20.470,4.1,"23 km WNW of Sivas, Turkey",39.792,36.75,6.4
2004-12-14 13:38:24.900,3.1,"25 km SSE of Enez, Turkey",40.51,26.18,34.0
2004-12-14 10:03:15.740,4.1,"8 km N of Sungurlu, Turkey",40.24,34.356,8.5
2004-12-14 08:16:52.700,3.1,"13 km NE of Astypálaia, Greece",36.63,26.47,10.0
2004-12-12 06:02:53.100,3.0,"17 km SSE of Kos, Greece",36.75,27.37,59.0
2004-12-12 00:53:19.290,4.0,"16 km WSW of Orta, Turkey",40.545,32.948,5.0
2004-12-09 23:51:47.000,3.0,"11 km SSE of Mandráki, Greece",36.52,27.2,53.0
2004-12-09 23:48:35.400,3.0,"7 km ESE of Mandráki, Greece",36.59,27.21,59.0
